Date,Plant,Machine,Downtime_Hours,Downtime_Reason
2026-01-10,Plant C,M-02,3.0796981484045562,Operator Issue
2026-01-10,Plant C,M-02,1.3696023310170808,Maintenance
2026-01-10,Plant C,M-03,2.821802591040019,Material Shortage
2026-01-10,Plant C,M-03,2.214804291550901,Operator Issue
2026-01-10,Plant C,M-03,2.6440662913514226,Changeover
2026-01-10,Plant C,M-04,0.47572931378527616,Material Shortage
2026-01-10,Plant C,M-04,1.2263082326178447,Operator Issue
2026-01-10,Plant C,M-04,2.0873102727069823,Mechanical Failure
2026-01-10,Plant C,M-05,0.8721015546498601,Changeover
2026-01-10,Plant C,M-05,2.1986050347672577,Electrical Failure
2026-01-10,Plant C,M-05,2.440362492756874,Changeover
2026-01-11,Plant A,M-01,2.421713249869954,Electrical Failure
2026-01-11,Plant A,M-01,1.9676667778470092,Mechanical Failure
2026-01-11,Plant A,M-01,1.1421789743910882,Mechanical Failure
2026-01-11,Plant A,M-02,1.479826096725873,Maintenance
2026-01-11,Plant A,M-02,1.4850362986302883,Electrical Failure
2026-01-11,Plant A,M-02,3.3104016009337873,Maintenance
2026-01-11,Plant A,M-03,1.4195948581083513,Maintenance
2026-01-11,Plant A,M-03,2.9796741656747825,Material Shortage
2026-01-11,Plant A,M-03,2.7294996634575295,Electrical Failure
2026-01-11,Plant A,M-04,2.5536783646750116,Material Shortage
2026-01-11,Plant A,M-04,3.197154012711066,Material Shortage
2026-01-11,Plant A,M-04,1.2127848935420809,Maintenance
2026-01-11,Plant A,M-05,0.9969520723763503,Material Shortage
2026-01-11,Plant A,M-05,0.6410469186547094,Electrical Failure
2026-01-11,Plant A,M-05,1.9597296176210381,Operator Issue
2026-01-11,Plant B,M-01,0.9217615228931602,Operator Issue
2026-01-11,Plant B,M-01,3.4449086675009424,Mechanical Failure
2026-01-11,Plant B,M-01,1.5702952087023334,Changeover
2026-01-11,Plant B,M-02,3.1631333169602973,Changeover
2026-01-11,Plant B,M-02,2.532564924075786,Maintenance
2026-01-11,Plant B,M-02,3.0314767943238565,Material Shortage
2026-01-11,Plant B,M-03,1.2321673643941682,Maintenance
2026-01-11,Plant B,M-03,2.715598660853168,Maintenance
2026-01-11,Plant B,M-03,1.488958905019881,Changeover
2026-01-11,Plant B,M-04,5.556921886767154,Operator Issue
2026-01-11,Plant B,M-04,7.982524437995534,Electrical Failure
2026-01-11,Plant B,M-04,4.213391987955591,Mechanical Failure
2026-01-11,Plant B,M-05,2.4799171226177155,Mechanical Failure
2026-01-11,Plant B,M-05,2.8738533361084535,Operator Issue
2026-01-11,Plant B,M-05,0.7657327831447911,Operator Issue
2026-01-11,Plant C,M-01,3.346665822909979,Electrical Failure
2026-01-11,Plant C,M-01,2.160473175880051,Changeover
2026-01-11,Plant C,M-01,1.0127438620747542,Maintenance
2026-01-11,Plant C,M-02,1.1455145114595058,Maintenance
2026-01-11,Plant C,M-02,2.190030531675835,Changeover
2026-01-11,Plant C,M-02,1.2099698296252004,Electrical Failure
2026-01-11,Plant C,M-03,1.7480537964570095,Maintenance
2026-01-11,Plant C,M-03,0.6279406281399766,Mechanical Failure
2026-01-11,Plant C,M-03,0.761380877120629,Operator Issue
2026-01-11,Plant C,M-04,2.259195002245642,Operator Issue
2026-01-11,Plant C,M-04,2.5601153007747963,Mechanical Failure
2026-01-11,Plant C,M-04,0.8575116495474364,Changeover
2026-01-11,Plant C,M-05,0.8440495068215463,Material Shortage
2026-01-11,Plant C,M-05,2.8390691149417746,Material Shortage
2026-01-11,Plant C,M-05,3.3397679246882035,Electrical Failure
2026-01-12,Plant A,M-01,3.276665102155296,Maintenance
2026-01-12,Plant A,M-01,1.11952210827962,Operator Issue
2026-01-12,Plant A,M-01,2.79262224164612,Electrical Failure
2026-01-12,Plant A,M-02,2.9888988099369147,Mechanical Failure
2026-01-12,Plant A,M-02,1.0687162435094368,Electrical Failure
2026-01-12,Plant A,M-02,0.701760272500823,Electrical Failure
2026-01-12,Plant A,M-03,0.8848850894788214,Maintenance
2026-01-12,Plant A,M-03,0.7098242732162552,Changeover
2026-01-12,Plant A,M-03,0.7633375989311846,Changeover
2026-01-12,Plant A,M-04,2.4111073747649705,Material Shortage
2026-01-12,Plant A,M-04,3.4881143691408827,Maintenance
2026-01-12,Plant A,M-04,0.5682568998589166,Mechanical Failure
2026-01-12,Plant A,M-05,2.0759341650762018,Mechanical Failure
2026-01-12,Plant A,M-05,3.2661775667985684,Mechanical Failure
2026-01-12,Plant A,M-05,3.37292467109457,Maintenance
2026-01-12,Plant B,M-01,0.8346226569109707,Material Shortage
2026-01-12,Plant B,M-01,3.379089057471925,Mechanical Failure
2026-01-12,Plant B,M-01,1.229202138020293,Mechanical Failure
2026-01-12,Plant B,M-02,3.44999095509141,Electrical Failure
2026-01-12,Plant B,M-02,0.7372102643805569,Electrical Failure
2026-01-12,Plant B,M-02,2.3368043339830984,Maintenance
2026-01-12,Plant B,M-03,0.38349822154552005,Electrical Failure
2026-01-12,Plant B,M-03,2.6996326699873685,Mechanical Failure
2026-01-12,Plant B,M-03,2.192530073366017,Changeover
2026-01-12,Plant B,M-04,4.548357832315026,Electrical Failure
2026-01-12,Plant B,M-04,4.180996756075551,Mechanical Failure
2026-01-12,Plant B,M-04,5.598075138347739,Mechanical Failure
2026-01-12,Plant B,M-05,2.1036293577379106,Material Shortage
2026-01-12,Plant B,M-05,3.081259181121951,Changeover
2026-01-12,Plant B,M-05,3.400087988233324,Material Shortage
2026-01-12,Plant C,M-01,3.465124827072784,Mechanical Failure
2026-01-12,Plant C,M-01,2.9082973305303716,Mechanical Failure
2026-01-12,Plant C,M-01,1.7400872989185476,Operator Issue
2026-01-12,Plant C,M-02,2.9179579154716127,Maintenance
2026-01-12,Plant C,M-02,1.588511965827555,Changeover
2026-01-12,Plant C,M-02,2.2434888057768196,Maintenance
2026-01-12,Plant C,M-03,2.33917846136092,Maintenance
2026-01-12,Plant C,M-03,1.4324112189379272,Changeover
2026-01-12,Plant C,M-03,0.9159556113508023,Maintenance
2026-01-12,Plant C,M-04,0.9262926336755757,Maintenance
2026-01-12,Plant C,M-04,0.36570762457850237,Electrical Failure
2026-01-12,Plant C,M-04,1.9532702605580752,Maintenance
2026-01-12,Plant C,M-05,3.3124769157722405,Material Shortage
2026-01-12,Plant C,M-05,1.0233601629530478,Operator Issue
2026-01-12,Plant C,M-05,0.22105084324174926,Material Shortage
2026-01-13,Plant A,M-01,3.0287324682966426,Operator Issue
2026-01-13,Plant A,M-01,3.492155313429572,Operator Issue
2026-01-13,Plant A,M-01,0.7979048208652733,Operator Issue
2026-01-13,Plant A,M-02,3.1632833345977023,Electrical Failure
2026-01-13,Plant A,M-02,0.7267621747261519,Changeover
2026-01-13,Plant A,M-02,1.1236457524132086,Mechanical Failure
2026-01-13,Plant A,M-03,2.0940345580277344,Operator Issue
2026-01-13,Plant A,M-03,1.401572157534648,Operator Issue
2026-01-13,Plant A,M-03,1.0959236083909474,Material Shortage
2026-01-13,Plant A,M-04,0.9402512442166366,Changeover
2026-01-13,Plant A,M-04,0.36684532026647854,Operator Issue
2026-01-13,Plant A,M-04,1.6589532144430759,Material Shortage
2026-01-13,Plant A,M-05,0.8883416135454674,Mechanical Failure
2026-01-13,Plant A,M-05,2.4430008155500396,Material Shortage
2026-01-13,Plant A,M-05,1.0135156886053438,Material Shortage
2026-01-13,Plant B,M-01,3.0878895470415553,Material Shortage
2026-01-13,Plant B,M-01,0.7158460033392409,Changeover
2026-01-13,Plant B,M-01,1.8652427812053953,Electrical Failure
2026-01-13,Plant B,M-02,3.0581350997468544,Material Shortage
2026-01-13,Plant B,M-02,3.0068959424498827,Changeover
2026-01-13,Plant B,M-02,0.528503492268958,Mechanical Failure
2026-01-13,Plant B,M-03,0.894051235743119,Electrical Failure
2026-01-13,Plant B,M-03,1.1498432862102992,Changeover
2026-01-13,Plant B,M-03,2.3817642388146987,Changeover
2026-01-13,Plant B,M-04,4.1799872849416975,Operator Issue
2026-01-13,Plant B,M-04,4.326394880019354,Mechanical Failure
2026-01-13,Plant B,M-04,4.698588743585319,Mechanical Failure
2026-01-13,Plant B,M-05,1.850919166185609,Operator Issue
2026-01-13,Plant B,M-05,3.047929852021849,Changeover
2026-01-13,Plant B,M-05,2.442789501903974,Maintenance
2026-01-13,Plant C,M-01,2.291248279226246,Operator Issue
2026-01-13,Plant C,M-01,2.944010499270338,Electrical Failure
2026-01-13,Plant C,M-01,0.5901214535605923,Maintenance
2026-01-13,Plant C,M-02,2.9179011886340254,Changeover
2026-01-13,Plant C,M-02,2.203546426915804,Material Shortage
2026-01-13,Plant C,M-02,1.5355927106378735,Maintenance
2026-01-13,Plant C,M-03,1.2089550595760605,Changeover
2026-01-13,Plant C,M-03,2.3998363801019287,Material Shortage
2026-01-13,Plant C,M-03,1.8498646734838018,Material Shortage
2026-01-13,Plant C,M-04,3.0048657906605776,Material Shortage
2026-01-13,Plant C,M-04,1.183649646731915,Maintenance
2026-01-13,Plant C,M-04,2.304654668090452,Operator Issue
2026-01-13,Plant C,M-05,2.1753638544354135,Maintenance
2026-01-13,Plant C,M-05,2.7424758295441665,Maintenance
2026-01-13,Plant C,M-05,2.7295401435313695,Maintenance
2026-01-14,Plant A,M-01,1.4210809296712925,Changeover
2026-01-14,Plant A,M-01,2.892039035295854,Maintenance
2026-01-14,Plant A,M-01,0.5799823887041637,Maintenance
2026-01-14,Plant A,M-02,1.709562084370631,Operator Issue
2026-01-14,Plant A,M-02,1.066152930900173,Electrical Failure
2026-01-14,Plant A,M-02,1.492750086855518,Electrical Failure
2026-01-14,Plant A,M-03,2.1040393209783503,Maintenance
2026-01-14,Plant A,M-03,2.15614410487161,Material Shortage
2026-01-14,Plant A,M-03,2.1358589303360866,Operator Issue
2026-01-14,Plant A,M-04,1.3873205086994882,Electrical Failure
2026-01-14,Plant A,M-04,2.1910028474997145,Maintenance
2026-01-14,Plant A,M-04,2.4184272680708423,Electrical Failure
2026-01-14,Plant A,M-05,2.1782217608737646,Material Shortage
2026-01-14,Plant A,M-05,0.8497299768597557,Electrical Failure
2026-01-14,Plant A,M-05,2.283814015523968,Mechanical Failure
2026-01-14,Plant B,M-01,2.1967954111837766,Changeover
2026-01-14,Plant B,M-01,1.13510142734069,Maintenance
2026-01-14,Plant B,M-01,0.7391103027147865,Operator Issue
2026-01-14,Plant B,M-02,3.1157636036216285,Electrical Failure
2026-01-14,Plant B,M-02,2.0258591107559,Operator Issue
2026-01-14,Plant B,M-02,0.35043102123060704,Operator Issue
2026-01-14,Plant B,M-03,3.4473039971211294,Material Shortage
2026-01-14,Plant B,M-03,0.35501087062386133,Maintenance
2026-01-14,Plant B,M-03,2.412433301529828,Material Shortage
2026-01-14,Plant B,M-04,7.87121095059394,Operator Issue
2026-01-14,Plant B,M-04,4.203899508089769,Mechanical Failure
2026-01-14,Plant B,M-04,6.510981659589346,Changeover
2026-01-14,Plant B,M-05,2.6098030033809647,Operator Issue
2026-01-14,Plant B,M-05,2.6118721410613293,Maintenance
2026-01-14,Plant B,M-05,0.7980443514640414,Operator Issue
2026-01-14,Plant C,M-01,0.6462171352524206,Material Shortage
2026-01-14,Plant C,M-01,1.632372181067157,Maintenance
2026-01-14,Plant C,M-01,2.159476085413392,Mechanical Failure
2026-01-14,Plant C,M-02,0.9411880522471199,Electrical Failure
2026-01-14,Plant C,M-02,2.657631201836393,Changeover
2026-01-14,Plant C,M-02,0.6395010147028273,Mechanical Failure
2026-01-14,Plant C,M-03,3.196449794937415,Operator Issue
2026-01-14,Plant C,M-03,1.7564433194769646,Changeover
2026-01-14,Plant C,M-03,0.2744628886276459,Maintenance
2026-01-14,Plant C,M-04,2.8677031116032756,Electrical Failure
2026-01-14,Plant C,M-04,1.0146281910659185,Changeover
2026-01-14,Plant C,M-04,2.9440845949142966,Mechanical Failure
2026-01-14,Plant C,M-05,2.8791582092342534,Mechanical Failure
2026-01-14,Plant C,M-05,1.2981768675706251,Electrical Failure
2026-01-14,Plant C,M-05,2.628529246721563,Mechanical Failure
2026-01-15,Plant A,M-01,3.1613728676302593,Changeover
2026-01-15,Plant A,M-01,3.20869539381216,Electrical Failure
2026-01-15,Plant A,M-01,1.47360038609186,Mechanical Failure
2026-01-15,Plant A,M-02,2.2856633877940404,Maintenance
2026-01-15,Plant A,M-02,2.659208650879754,Operator Issue
2026-01-15,Plant A,M-02,2.6792204504334305,Operator Issue
2026-01-15,Plant A,M-03,0.4060233800166751,Material Shortage
2026-01-15,Plant A,M-03,3.256477166218339,Electrical Failure
2026-01-15,Plant A,M-03,3.015986414644,Maintenance
2026-01-15,Plant A,M-04,2.8479069008269873,Operator Issue
2026-01-15,Plant A,M-04,0.9775554089324396,Operator Issue
2026-01-15,Plant A,M-04,2.6485265073961535,Material Shortage
2026-01-15,Plant A,M-05,3.0369426307650986,Mechanical Failure
2026-01-15,Plant A,M-05,1.5259173458611006,Maintenance
2026-01-15,Plant A,M-05,2.9375569617540647,Mechanical Failure
2026-01-15,Plant B,M-01,1.2107932897288738,Operator Issue
2026-01-15,Plant B,M-01,3.3087921243123652,Operator Issue
2026-01-15,Plant B,M-01,1.043609009524693,Changeover
2026-01-15,Plant B,M-02,0.6022306723564925,Electrical Failure
2026-01-15,Plant B,M-02,1.744335526177543,Operator Issue
2026-01-15,Plant B,M-02,1.5826002534724304,Changeover
2026-01-15,Plant B,M-03,1.056690836237979,Maintenance
2026-01-15,Plant B,M-03,0.9247952643620778,Operator Issue
2026-01-15,Plant B,M-03,1.620768209013022,Material Shortage
2026-01-15,Plant B,M-04,6.844003847799245,Mechanical Failure
2026-01-15,Plant B,M-04,4.324656897854858,Maintenance
2026-01-15,Plant B,M-04,7.092734005035033,Mechanical Failure
2026-01-15,Plant B,M-05,3.1254583379182783,Electrical Failure
2026-01-15,Plant B,M-05,0.2230414642051488,Material Shortage
2026-01-15,Plant B,M-05,0.9958452072156143,Maintenance
2026-01-15,Plant C,M-01,1.3988002281163683,Mechanical Failure
2026-01-15,Plant C,M-01,1.238275399486156,Operator Issue
2026-01-15,Plant C,M-01,0.4327676040567566,Changeover
2026-01-15,Plant C,M-02,2.6350053700568496,Maintenance
2026-01-15,Plant C,M-02,2.9601890458526103,Material Shortage
2026-01-15,Plant C,M-02,1.9970325713604289,Maintenance
2026-01-15,Plant C,M-03,2.828253853027475,Changeover
2026-01-15,Plant C,M-03,0.8136729749394784,Changeover
2026-01-15,Plant C,M-03,0.3422303595294694,Changeover
2026-01-15,Plant C,M-04,1.7765490171184686,Maintenance
2026-01-15,Plant C,M-04,3.295611660574833,Electrical Failure
2026-01-15,Plant C,M-04,2.4156400397243316,Electrical Failure
2026-01-15,Plant C,M-05,1.4610075317179114,Electrical Failure
2026-01-15,Plant C,M-05,1.3962565489539933,Mechanical Failure
2026-01-15,Plant C,M-05,1.4481409003030377,Material Shortage
2026-01-16,Plant A,M-01,0.38394481683855775,Maintenance
2026-01-16,Plant A,M-01,1.9951112672403926,Material Shortage
2026-01-16,Plant A,M-01,0.7335920258041566,Electrical Failure
2026-01-16,Plant A,M-02,0.4671473291817708,Changeover
2026-01-16,Plant A,M-02,1.318117491995264,Material Shortage
2026-01-16,Plant A,M-02,1.2363445628308272,Electrical Failure
2026-01-16,Plant A,M-03,3.3731174160539688,Changeover
2026-01-16,Plant A,M-03,1.1874656141934998,Mechanical Failure
2026-01-16,Plant A,M-03,3.3052746644956423,Operator Issue
2026-01-16,Plant A,M-04,1.6716532988039356,Changeover
2026-01-16,Plant A,M-04,2.3836226900884445,Electrical Failure
2026-01-16,Plant A,M-04,1.7925840776830182,Operator Issue
2026-01-16,Plant A,M-05,2.2403596358908002,Material Shortage
2026-01-16,Plant A,M-05,0.32957467044057875,Operator Issue
2026-01-16,Plant A,M-05,3.2977582967343153,Electrical Failure
2026-01-16,Plant B,M-01,3.2911910343165176,Electrical Failure
2026-01-16,Plant B,M-01,1.4989972169155588,Maintenance
2026-01-16,Plant B,M-01,2.7634348427884814,Electrical Failure
2026-01-16,Plant B,M-02,0.6638055223852917,Electrical Failure
2026-01-16,Plant B,M-02,3.031185216191185,Operator Issue
2026-01-16,Plant B,M-02,0.37432806500358257,Mechanical Failure
2026-01-16,Plant B,M-03,0.38912402303460647,Mechanical Failure
2026-01-16,Plant B,M-03,2.715299792436784,Changeover
2026-01-16,Plant B,M-03,1.5460357080740241,Changeover
2026-01-16,Plant B,M-04,5.74498410542863,Mechanical Failure
2026-01-16,Plant B,M-04,7.573618916351949,Changeover
2026-01-16,Plant B,M-04,4.163735777497381,Electrical Failure
2026-01-16,Plant B,M-05,0.7926792787523165,Electrical Failure
2026-01-16,Plant B,M-05,0.5769825573516063,Mechanical Failure
2026-01-16,Plant B,M-05,0.5933944613738921,Electrical Failure
2026-01-16,Plant C,M-01,3.0406364918211337,Electrical Failure
2026-01-16,Plant C,M-01,1.4104344581326855,Material Shortage
2026-01-16,Plant C,M-01,0.8648309394766587,Mechanical Failure
2026-01-16,Plant C,M-02,0.7673114404994443,Maintenance
2026-01-16,Plant C,M-02,3.380161122667262,Operator Issue
2026-01-16,Plant C,M-02,1.3413342313183885,Changeover
2026-01-16,Plant C,M-03,1.0961165020857027,Electrical Failure
2026-01-16,Plant C,M-03,1.1834226287393927,Material Shortage
2026-01-16,Plant C,M-03,1.2763618386232365,Changeover
2026-01-16,Plant C,M-04,3.3419156504546486,Material Shortage
2026-01-16,Plant C,M-04,1.8677053464695679,Material Shortage
2026-01-16,Plant C,M-04,0.8168737171567748,Maintenance
2026-01-16,Plant C,M-05,2.512667779405743,Maintenance
2026-01-16,Plant C,M-05,0.41052203563687295,Material Shortage
2026-01-16,Plant C,M-05,1.5369902271387417,Changeover
2026-01-17,Plant A,M-01,3.327364384312123,Material Shortage
2026-01-17,Plant A,M-01,1.162588387381234,Material Shortage
2026-01-17,Plant A,M-01,1.519943960368776,Electrical Failure
2026-01-17,Plant A,M-02,2.513622038302091,Electrical Failure
2026-01-17,Plant A,M-02,1.415225354403939,Mechanical Failure
2026-01-17,Plant A,M-02,1.6637590401450588,Operator Issue
2026-01-17,Plant A,M-03,0.47463611848663856,Changeover
2026-01-17,Plant A,M-03,0.7228785227266896,Material Shortage
2026-01-17,Plant A,M-03,3.030930685607714,Material Shortage
2026-01-17,Plant A,M-04,0.23149306512184795,Maintenance
2026-01-17,Plant A,M-04,1.2864610306266018,Maintenance
2026-01-17,Plant A,M-04,3.3726679833980087,Operator Issue
2026-01-17,Plant A,M-05,0.6436303103195149,Maintenance
2026-01-17,Plant A,M-05,2.0758254492906607,Material Shortage
2026-01-17,Plant A,M-05,3.149980585210969,Operator Issue
2026-01-17,Plant B,M-01,3.364277181528353,Electrical Failure
2026-01-17,Plant B,M-01,2.5397049873770525,Maintenance
2026-01-17,Plant B,M-01,0.4453042093240358,Electrical Failure
2026-01-17,Plant B,M-02,1.0537461264715937,Maintenance
2026-01-17,Plant B,M-02,3.309825750245768,Maintenance
2026-01-17,Plant B,M-02,2.6194292478514387,Mechanical Failure
2026-01-17,Plant B,M-03,3.015946715999734,Changeover
2026-01-17,Plant B,M-03,1.900051193675743,Maintenance
2026-01-17,Plant B,M-03,2.779873425564797,Changeover
2026-01-17,Plant B,M-04,6.8219600986924664,Mechanical Failure
2026-01-17,Plant B,M-04,7.379190324752584,Maintenance
2026-01-17,Plant B,M-04,5.8004394347401185,Mechanical Failure
2026-01-17,Plant B,M-05,3.390222950865857,Changeover
2026-01-17,Plant B,M-05,1.6633490393589452,Material Shortage
2026-01-17,Plant B,M-05,2.6660819399475275,Electrical Failure
2026-01-17,Plant C,M-01,3.4171841002737753,Electrical Failure
2026-01-17,Plant C,M-01,1.4569381966613864,Electrical Failure
2026-01-17,Plant C,M-01,0.8962006390458364,Operator Issue
2026-01-17,Plant C,M-02,1.7957145076082177,Changeover
2026-01-17,Plant C,M-02,0.9046914198181266,Maintenance
2026-01-17,Plant C,M-02,1.6665055408885656,Operator Issue
2026-01-17,Plant C,M-03,0.5019088106786138,Mechanical Failure
2026-01-17,Plant C,M-03,1.28695158869685,Electrical Failure
2026-01-17,Plant C,M-03,2.8931047646170627,Electrical Failure
2026-01-17,Plant C,M-04,1.7656352166856744,Maintenance
2026-01-17,Plant C,M-04,2.55771695682308,Changeover
2026-01-17,Plant C,M-04,0.3739752289038538,Material Shortage
2026-01-17,Plant C,M-05,2.5351479329437665,Operator Issue
2026-01-17,Plant C,M-05,1.8485095061754149,Mechanical Failure
2026-01-17,Plant C,M-05,0.4813855273185354,Electrical Failure
2026-01-18,Plant A,M-01,0.5442331882612111,Material Shortage
2026-01-18,Plant A,M-01,2.343534822297974,Maintenance
2026-01-18,Plant A,M-01,1.6679698858237473,Maintenance
2026-01-18,Plant A,M-02,2.9554134927537756,Changeover
2026-01-18,Plant A,M-02,1.0697198823393668,Material Shortage
