Date,Plant,Machine,Energy_kWh
2026-01-13,Plant C,M-05,355.6282828516664
2026-01-13,Plant C,M-05,479.2960032283908
2026-01-14,Plant A,M-01,384.93095478063447
2026-01-14,Plant A,M-01,335.48903810685135
2026-01-14,Plant A,M-01,439.90724448359333
2026-01-14,Plant A,M-02,342.17996303864
2026-01-14,Plant A,M-02,405.2940185067565
2026-01-14,Plant A,M-02,368.08943019504767
2026-01-14,Plant A,M-03,735.7625538729001
2026-01-14,Plant A,M-03,792.0933338622312
2026-01-14,Plant A,M-03,828.7507352975482
2026-01-14,Plant A,M-04,485.25901670884883
2026-01-14,Plant A,M-04,379.306460271891
2026-01-14,Plant A,M-04,307.29517549874186
2026-01-14,Plant A,M-05,579.988038411332
2026-01-14,Plant A,M-05,616.4702080484831
2026-01-14,Plant A,M-05,440.5413153810922
2026-01-14,Plant B,M-01,539.9443215707354
2026-01-14,Plant B,M-01,354.17607044465956
2026-01-14,Plant B,M-01,455.7854883277316
2026-01-14,Plant B,M-02,423.82615919357534
2026-01-14,Plant B,M-02,426.8842168903945
2026-01-14,Plant B,M-02,546.7968747289684
2026-01-14,Plant B,M-03,574.0940862048873
2026-01-14,Plant B,M-03,868.8871422922575
2026-01-14,Plant B,M-03,633.552861507527
2026-01-14,Plant B,M-04,396.2630718742252
2026-01-14,Plant B,M-04,361.37060091994704
2026-01-14,Plant B,M-04,280.80545578288866
2026-01-14,Plant B,M-05,650.0804794395395
2026-01-14,Plant B,M-05,400.8144738516386
2026-01-14,Plant B,M-05,473.0496742271537
2026-01-14,Plant C,M-01,403.8286294933437
2026-01-14,Plant C,M-01,388.7467211681841
2026-01-14,Plant C,M-01,303.652943556238
2026-01-14,Plant C,M-02,596.3564400762843
2026-01-14,Plant C,M-02,446.1768358376526
2026-01-14,Plant C,M-02,431.5995724878164
2026-01-14,Plant C,M-03,628.2931287719015
2026-01-14,Plant C,M-03,828.232053326033
2026-01-14,Plant C,M-03,665.8387299013688
2026-01-14,Plant C,M-04,513.3309539431544
2026-01-14,Plant C,M-04,574.177936719643
2026-01-14,Plant C,M-04,459.5377907935535
2026-01-14,Plant C,M-05,546.859980378612
2026-01-14,Plant C,M-05,586.8475287045175
2026-01-14,Plant C,M-05,454.3260527132545
2026-01-15,Plant A,M-01,478.32754285541057
2026-01-15,Plant A,M-01,444.1650371258912
2026-01-15,Plant A,M-01,471.34973301080475
2026-01-15,Plant A,M-02,532.8158391051712
2026-01-15,Plant A,M-02,586.3573000875058
2026-01-15,Plant A,M-02,346.92078157974566
2026-01-15,Plant A,M-03,849.1781347537461
2026-01-15,Plant A,M-03,580.5472088609124
2026-01-15,Plant A,M-03,580.602663592292
2026-01-15,Plant A,M-04,421.099670086202
2026-01-15,Plant A,M-04,401.0760745386573
2026-01-15,Plant A,M-04,411.30112222466954
2026-01-15,Plant A,M-05,419.68084063316616
2026-01-15,Plant A,M-05,451.6356631452166
2026-01-15,Plant A,M-05,294.3552112539943
2026-01-15,Plant B,M-01,489.9069502650095
2026-01-15,Plant B,M-01,388.02821172175766
2026-01-15,Plant B,M-01,563.9633595657319
2026-01-15,Plant B,M-02,664.1973447663477
2026-01-15,Plant B,M-02,450.7131872211098
2026-01-15,Plant B,M-02,442.8624343014971
2026-01-15,Plant B,M-03,800.9328601701012
2026-01-15,Plant B,M-03,958.1131835818512
2026-01-15,Plant B,M-03,733.5563195332861
2026-01-15,Plant B,M-04,350.43046074939843
2026-01-15,Plant B,M-04,360.4524790394749
2026-01-15,Plant B,M-04,234.45007663074813
2026-01-15,Plant B,M-05,488.39265387301134
2026-01-15,Plant B,M-05,331.2880165964819
2026-01-15,Plant B,M-05,358.27089503527407
2026-01-15,Plant C,M-01,372.870628906908
2026-01-15,Plant C,M-01,578.7468747333198
2026-01-15,Plant C,M-01,340.03146230388376
2026-01-15,Plant C,M-02,399.68620835907495
2026-01-15,Plant C,M-02,356.7539238300307
2026-01-15,Plant C,M-02,386.19522421828464
2026-01-15,Plant C,M-03,652.5959298015383
2026-01-15,Plant C,M-03,657.2810399043977
2026-01-15,Plant C,M-03,654.0307018398805
2026-01-15,Plant C,M-04,392.1877832092499
2026-01-15,Plant C,M-04,415.1078167175016
2026-01-15,Plant C,M-04,462.8355464622422
2026-01-15,Plant C,M-05,698.9772749659986
2026-01-15,Plant C,M-05,366.83235541259154
2026-01-15,Plant C,M-05,405.13846122282223
2026-01-16,Plant A,M-01,455.11892849621023
2026-01-16,Plant A,M-01,392.34797232591734
2026-01-16,Plant A,M-01,499.48655951065984
2026-01-16,Plant A,M-02,449.4248985006403
2026-01-16,Plant A,M-02,474.1345876815768
2026-01-16,Plant A,M-02,459.35370660413264
2026-01-16,Plant A,M-03,710.0664710189836
2026-01-16,Plant A,M-03,779.549165366079
2026-01-16,Plant A,M-03,623.8321863828127
2026-01-16,Plant A,M-04,585.3176807275996
2026-01-16,Plant A,M-04,486.01341637278074
2026-01-16,Plant A,M-04,456.1184987914339
2026-01-16,Plant A,M-05,464.1802267807458
2026-01-16,Plant A,M-05,675.3260291413268
2026-01-16,Plant A,M-05,362.3539328864954
2026-01-16,Plant B,M-01,466.6064469312956
2026-01-16,Plant B,M-01,639.5281853864951
2026-01-16,Plant B,M-01,516.6338835731829
2026-01-16,Plant B,M-02,497.4378613068542
2026-01-16,Plant B,M-02,499.3227442401572
2026-01-16,Plant B,M-02,411.4752773848481
2026-01-16,Plant B,M-03,885.7781554452569
2026-01-16,Plant B,M-03,552.4970423555609
2026-01-16,Plant B,M-03,708.6364208595785
2026-01-16,Plant B,M-04,491.42995718082716
2026-01-16,Plant B,M-04,336.65882491562985
2026-01-16,Plant B,M-04,441.28801148264165
2026-01-16,Plant B,M-05,440.1307540426669
2026-01-16,Plant B,M-05,428.6348845445444
2026-01-16,Plant B,M-05,367.41334642879093
2026-01-16,Plant C,M-01,480.78091805627156
2026-01-16,Plant C,M-01,439.68914208901157
2026-01-16,Plant C,M-01,477.24154799023944
2026-01-16,Plant C,M-02,651.9846150847428
2026-01-16,Plant C,M-02,314.21660602057636
2026-01-16,Plant C,M-02,352.1299743031837
2026-01-16,Plant C,M-03,904.0423472467496
2026-01-16,Plant C,M-03,896.4128677151779
2026-01-16,Plant C,M-03,633.259277098963
2026-01-16,Plant C,M-04,477.17155584217267
2026-01-16,Plant C,M-04,550.0104574931066
2026-01-16,Plant C,M-04,498.5468816434318
2026-01-16,Plant C,M-05,437.0829182504367
2026-01-16,Plant C,M-05,488.8000042134634
2026-01-16,Plant C,M-05,519.7143097243757
2026-01-17,Plant A,M-01,527.1957961703811
2026-01-17,Plant A,M-01,461.49788782871207
2026-01-17,Plant A,M-01,514.7429435872555
2026-01-17,Plant A,M-02,381.9218043810082
2026-01-17,Plant A,M-02,502.4092412614373
2026-01-17,Plant A,M-02,559.0635271352085
2026-01-17,Plant A,M-03,950.4320787662865
2026-01-17,Plant A,M-03,832.9416608635576
2026-01-17,Plant A,M-03,527.737599015744
2026-01-17,Plant A,M-04,385.32376949087757
2026-01-17,Plant A,M-04,315.12402299383643
2026-01-17,Plant A,M-04,274.4390828079332
2026-01-17,Plant A,M-05,339.9811889710647
2026-01-17,Plant A,M-05,409.077335886633
2026-01-17,Plant A,M-05,460.0207818593924
2026-01-17,Plant B,M-01,438.0532878560449
2026-01-17,Plant B,M-01,513.206137416203
2026-01-17,Plant B,M-01,465.7576620223028
2026-01-17,Plant B,M-02,514.6233964065159
2026-01-17,Plant B,M-02,353.69262132922063
2026-01-17,Plant B,M-02,265.677995916822
2026-01-17,Plant B,M-03,837.3890369826735
2026-01-17,Plant B,M-03,731.7556990826816
2026-01-17,Plant B,M-03,720.8127894620325
2026-01-17,Plant B,M-04,295.7388764720336
2026-01-17,Plant B,M-04,425.911721429525
2026-01-17,Plant B,M-04,427.5135371008969
2026-01-17,Plant B,M-05,493.352659147041
2026-01-17,Plant B,M-05,539.6182937047514
2026-01-17,Plant B,M-05,291.6055954650902
2026-01-17,Plant C,M-01,566.6000588490487
2026-01-17,Plant C,M-01,496.36727808150204
2026-01-17,Plant C,M-01,351.56276158678213
2026-01-17,Plant C,M-02,485.581529849077
2026-01-17,Plant C,M-02,444.997219966635
2026-01-17,Plant C,M-02,429.0318376586568
2026-01-17,Plant C,M-03,759.7403483472083
2026-01-17,Plant C,M-03,550.9489131033197
2026-01-17,Plant C,M-03,653.9794511998342
2026-01-17,Plant C,M-04,383.01675739847263
2026-01-17,Plant C,M-04,475.6529597220896
2026-01-17,Plant C,M-04,650.1667769872284
2026-01-17,Plant C,M-05,549.5598593683153
2026-01-17,Plant C,M-05,552.4070151929498
2026-01-17,Plant C,M-05,478.9098960204773
2026-01-18,Plant A,M-01,436.9569255500711
2026-01-18,Plant A,M-01,540.9941276080148
2026-01-18,Plant A,M-01,464.2596968039431
2026-01-18,Plant A,M-02,335.97943609748427
2026-01-18,Plant A,M-02,674.9759408129154
2026-01-18,Plant A,M-02,473.7673053816472
2026-01-18,Plant A,M-03,584.7581050845224
2026-01-18,Plant A,M-03,669.9160541178163
2026-01-18,Plant A,M-03,577.7689336937814
2026-01-18,Plant A,M-04,492.7744912251007
2026-01-18,Plant A,M-04,426.9862612623804
2026-01-18,Plant A,M-04,431.92034194147493
2026-01-18,Plant A,M-05,341.7026091587338
2026-01-18,Plant A,M-05,501.90749562460604
2026-01-18,Plant A,M-05,297.0422660323479
2026-01-18,Plant B,M-01,484.91758197454675
2026-01-18,Plant B,M-01,439.60287588391947
2026-01-18,Plant B,M-01,542.0682981097749
2026-01-18,Plant B,M-02,541.4191290515911
2026-01-18,Plant B,M-02,377.4446557968023
2026-01-18,Plant B,M-02,369.22050113632037
2026-01-18,Plant B,M-03,866.3767109853413
2026-01-18,Plant B,M-03,800.5372166864579
2026-01-18,Plant B,M-03,442.4712880181589
2026-01-18,Plant B,M-04,536.7787960017507
2026-01-18,Plant B,M-04,355.619872715947
2026-01-18,Plant B,M-04,370.41943308480865
2026-01-18,Plant B,M-05,535.7195630477916
2026-01-18,Plant B,M-05,414.5140269962462
2026-01-18,Plant B,M-05,487.0741780321605
2026-01-18,Plant C,M-01,330.64696495990205
2026-01-18,Plant C,M-01,417.54895112411435
2026-01-18,Plant C,M-01,451.9793068455401
2026-01-18,Plant C,M-02,581.2982476584801
2026-01-18,Plant C,M-02,631.7395271722186
2026-01-18,Plant C,M-02,550.8518720703431
2026-01-18,Plant C,M-03,806.0422572825526
2026-01-18,Plant C,M-03,621.0092890632282
2026-01-18,Plant C,M-03,448.39742297808306
2026-01-18,Plant C,M-04,547.720182971326
2026-01-18,Plant C,M-04,501.0561794167826
2026-01-18,Plant C,M-04,492.67914910990294
2026-01-18,Plant C,M-05,496.1332271748881
2026-01-18,Plant C,M-05,384.2492215406489
2026-01-18,Plant C,M-05,477.03257023823846
2026-01-19,Plant A,M-01,521.173890833198
2026-01-19,Plant A,M-01,513.5795499796318
2026-01-19,Plant A,M-01,471.6253431770818
2026-01-19,Plant A,M-02,408.98149058623085
2026-01-19,Plant A,M-02,468.9447653279136
2026-01-19,Plant A,M-02,478.6083805648936
2026-01-19,Plant A,M-03,855.6520268808866
2026-01-19,Plant A,M-03,793.0230279452941
2026-01-19,Plant A,M-03,628.2026012254386
2026-01-19,Plant A,M-04,433.8354877704566
2026-01-19,Plant A,M-04,584.278856838126
2026-01-19,Plant A,M-04,438.15890878969356
2026-01-19,Plant A,M-05,636.2848412181755
2026-01-19,Plant A,M-05,581.0709814149119
2026-01-19,Plant A,M-05,538.2280278352764
2026-01-19,Plant B,M-01,474.0861964293513
2026-01-19,Plant B,M-01,513.3781867154408
2026-01-19,Plant B,M-01,303.0757645947623
2026-01-19,Plant B,M-02,421.38491784955255
2026-01-19,Plant B,M-02,419.65075662405326
2026-01-19,Plant B,M-02,369.3853449268947
2026-01-19,Plant B,M-03,624.003148316045
2026-01-19,Plant B,M-03,621.0779375652543
2026-01-19,Plant B,M-03,779.9215640382523
2026-01-19,Plant B,M-04,285.04399546273015
2026-01-19,Plant B,M-04,450.5743675532304
2026-01-19,Plant B,M-04,337.30943016864234
2026-01-19,Plant B,M-05,403.3056294957482
2026-01-19,Plant B,M-05,529.0393937235697
2026-01-19,Plant B,M-05,311.02709943259623
2026-01-19,Plant C,M-01,531.2320468472252
2026-01-19,Plant C,M-01,478.0678582761514
2026-01-19,Plant C,M-01,473.738130906721
2026-01-19,Plant C,M-02,407.8695179778499
2026-01-19,Plant C,M-02,482.3958549759228
2026-01-19,Plant C,M-02,442.30367752019464
2026-01-19,Plant C,M-03,815.113638533435
2026-01-19,Plant C,M-03,642.326254635423
2026-01-19,Plant C,M-03,523.2346877165425
2026-01-19,Plant C,M-04,514.5110953681402
2026-01-19,Plant C,M-04,521.514794459838
2026-01-19,Plant C,M-04,343.20818159385186
2026-01-19,Plant C,M-05,652.3995435417303
2026-01-19,Plant C,M-05,491.0889764743458
2026-01-19,Plant C,M-05,563.4354806591133
2026-01-20,Plant A,M-01,525.0418883562943
2026-01-20,Plant A,M-01,447.8419555720607
2026-01-20,Plant A,M-01,591.5965055972738
2026-01-20,Plant A,M-02,419.1861159216643
2026-01-20,Plant A,M-02,415.4170828588247
2026-01-20,Plant A,M-02,467.9356449144227
2026-01-20,Plant A,M-03,938.4796997925351
2026-01-20,Plant A,M-03,854.6470196744954
2026-01-20,Plant A,M-03,505.8670505924081
2026-01-20,Plant A,M-04,379.43561162383685
2026-01-20,Plant A,M-04,470.3903474552053
2026-01-20,Plant A,M-04,470.1700198588173
2026-01-20,Plant A,M-05,707.3805670406313
2026-01-20,Plant A,M-05,435.9859228597357
2026-01-20,Plant A,M-05,529.5425644679196
2026-01-20,Plant B,M-01,475.20722744224196
2026-01-20,Plant B,M-01,418.19981097557144
2026-01-20,Plant B,M-01,519.2349521782579
2026-01-20,Plant B,M-02,654.0930165235302
2026-01-20,Plant B,M-02,524.4873298501308
2026-01-20,Plant B,M-02,426.06659661062537
2026-01-20,Plant B,M-03,881.3877657948749
2026-01-20,Plant B,M-03,758.4929206002755
2026-01-20,Plant B,M-03,776.3632669255588
2026-01-20,Plant B,M-04,400.040254403968
2026-01-20,Plant B,M-04,268.0373360371144
2026-01-20,Plant B,M-04,315.45299793697944
2026-01-20,Plant B,M-05,418.9634180770264
2026-01-20,Plant B,M-05,320.8941247327546
2026-01-20,Plant B,M-05,437.14372565728064
2026-01-20,Plant C,M-01,412.1234590559215
2026-01-20,Plant C,M-01,630.2471676991335
2026-01-20,Plant C,M-01,306.93491565040745
2026-01-20,Plant C,M-02,444.0786144365319
2026-01-20,Plant C,M-02,361.67496716595303
2026-01-20,Plant C,M-02,478.7557945413972
2026-01-20,Plant C,M-03,754.612458657189
2026-01-20,Plant C,M-03,832.5704408783473
2026-01-20,Plant C,M-03,564.2176816417796
2026-01-20,Plant C,M-04,598.2209339689533
2026-01-20,Plant C,M-04,449.3793765795442
2026-01-20,Plant C,M-04,473.0476884792175
2026-01-20,Plant C,M-05,561.6767114852577
2026-01-20,Plant C,M-05,514.8665116487834
2026-01-20,Plant C,M-05,464.40675611808734
2026-01-21,Plant A,M-01,437.58590699493976
2026-01-21,Plant A,M-01,602.6424314050921
2026-01-21,Plant A,M-01,529.3014258427722
2026-01-21,Plant A,M-02,621.8951285018012
2026-01-21,Plant A,M-02,446.8686951867761
2026-01-21,Plant A,M-02,438.1027986330063
2026-01-21,Plant A,M-03,667.5527395039616
2026-01-21,Plant A,M-03,668.4176274556932
2026-01-21,Plant A,M-03,913.8216283753695
2026-01-21,Plant A,M-04,464.94499951351014
2026-01-21,Plant A,M-04,403.07577218873496
2026-01-21,Plant A,M-04,379.79972789915655
2026-01-21,Plant A,M-05,533.2358919920553
2026-01-21,Plant A,M-05,463.06055320303966
2026-01-21,Plant A,M-05,352.64061022263024
2026-01-21,Plant B,M-01,569.447787533193
2026-01-21,Plant B,M-01,430.09452404757036
2026-01-21,Plant B,M-01,397.1325864075194
2026-01-21,Plant B,M-02,469.88191660062
2026-01-21,Plant B,M-02,364.9078281250171
2026-01-21,Plant B,M-02,452.7928312813242
2026-01-21,Plant B,M-03,630.4990077758772
2026-01-21,Plant B,M-03,569.8776456727466
2026-01-21,Plant B,M-03,778.3569408536961
2026-01-21,Plant B,M-04,426.01960311235416
2026-01-21,Plant B,M-04,289.3263945640653
2026-01-21,Plant B,M-04,475.5257707368819
2026-01-21,Plant B,M-05,475.2072056048157
2026-01-21,Plant B,M-05,523.312038499796
2026-01-21,Plant B,M-05,373.9782515975353
2026-01-21,Plant C,M-01,656.6801854571331
2026-01-21,Plant C,M-01,417.26966674805635
2026-01-21,Plant C,M-01,372.2953417161136
2026-01-21,Plant C,M-02,511.4270015218294
2026-01-21,Plant C,M-02,403.6567624922161
2026-01-21,Plant C,M-02,486.7815035543353
2026-01-21,Plant C,M-03,777.8322311302671
2026-01-21,Plant C,M-03,806.4888620587999
2026-01-21,Plant C,M-03,831.8209689140294
2026-01-21,Plant C,M-04,608.5315661694273
2026-01-21,Plant C,M-04,464.4669135565286
2026-01-21,Plant C,M-04,446.04268746189325
2026-01-21,Plant C,M-05,387.3604709798829
2026-01-21,Plant C,M-05,482.1192051336126
2026-01-21,Plant C,M-05,599.5580110189205
2026-01-22,Plant A,M-01,574.9797553665105
2026-01-22,Plant A,M-01,548.6005351583431
2026-01-22,Plant A,M-01,409.4887512967236
2026-01-22,Plant A,M-02,545.3199764127226
2026-01-22,Plant A,M-02,517.927074779744
2026-01-22,Plant A,M-02,493.4857673425127
2026-01-22,Plant A,M-03,488.3393532647633
2026-01-22,Plant A,M-03,718.8007003175321
2026-01-22,Plant A,M-03,713.2238401907318
2026-01-22,Plant A,M-04,438.7390588544338
2026-01-22,Plant A,M-04,499.13672750935854
2026-01-22,Plant A,M-04,487.01627811538674
2026-01-22,Plant A,M-05,484.7646294754904
2026-01-22,Plant A,M-05,619.5235084899917
2026-01-22,Plant A,M-05,346.9174761485367
2026-01-22,Plant B,M-01,426.52066249481953
2026-01-22,Plant B,M-01,574.0165310563111
2026-01-22,Plant B,M-01,423.22534420017104
2026-01-22,Plant B,M-02,766.2194121762136
2026-01-22,Plant B,M-02,396.90033128266776
2026-01-22,Plant B,M-02,405.4248002658492
2026-01-22,Plant B,M-03,638.1812194723564
2026-01-22,Plant B,M-03,794.7001712943686
2026-01-22,Plant B,M-03,707.8492498147751
2026-01-22,Plant B,M-04,412.16288333345625
2026-01-22,Plant B,M-04,476.0460466301894
2026-01-22,Plant B,M-04,391.35050393042775
2026-01-22,Plant B,M-05,624.2033387389048
2026-01-22,Plant B,M-05,568.0978101268344
2026-01-22,Plant B,M-05,385.66584484662246
2026-01-22,Plant C,M-01,497.5626161121001
2026-01-22,Plant C,M-01,368.45265249373006
2026-01-22,Plant C,M-01,414.0191367946631
2026-01-22,Plant C,M-02,540.946732951481
2026-01-22,Plant C,M-02,493.47407918169245
2026-01-22,Plant C,M-02,542.2545861826503
2026-01-22,Plant C,M-03,819.3371640493959
2026-01-22,Plant C,M-03,869.1689099213266
2026-01-22,Plant C,M-03,544.715380301005
2026-01-22,Plant C,M-04,480.04659918785654
2026-01-22,Plant C,M-04,460.42491217765314
2026-01-22,Plant C,M-04,375.4417677209689
2026-01-22,Plant C,M-05,550.6296848897729
2026-01-22,Plant C,M-05,613.3971059237266
2026-01-22,Plant C,M-05,495.3426992668991
2026-01-23,Plant A,M-01,455.0028738458104
2026-01-23,Plant A,M-01,566.616988815162
2026-01-23,Plant A,M-01,539.4649401143581
2026-01-23,Plant A,M-02,378.3698619034499
2026-01-23,Plant A,M-02,362.82525190193
2026-01-23,Plant A,M-02,484.7481561359874
2026-01-23,Plant A,M-03,842.3234155746364
2026-01-23,Plant A,M-03,614.9599214253086
2026-01-23,Plant A,M-03,646.8143625027054
2026-01-23,Plant A,M-04,587.6199382327926
2026-01-23,Plant A,M-04,334.33549399779434
2026-01-23,Plant A,M-04,369.4229326691909
2026-01-23,Plant A,M-05,469.55346838648495
2026-01-23,Plant A,M-05,404.17495200335617
2026-01-23,Plant A,M-05,565.6143495130904
2026-01-23,Plant B,M-01,453.38351892161154
2026-01-23,Plant B,M-01,469.9960618224762
2026-01-23,Plant B,M-01,551.1168556167839
2026-01-23,Plant B,M-02,572.9163746863779
2026-01-23,Plant B,M-02,479.05962943385634
2026-01-23,Plant B,M-02,464.62715998952353
2026-01-23,Plant B,M-03,743.5530996687228
2026-01-23,Plant B,M-03,869.3313545679378
2026-01-23,Plant B,M-03,641.0968230656937
2026-01-23,Plant B,M-04,447.91597865401985
2026-01-23,Plant B,M-04,311.7866084197014
2026-01-23,Plant B,M-04,373.40606323149535
2026-01-23,Plant B,M-05,708.9602078191546
2026-01-23,Plant B,M-05,468.2339481751212
2026-01-23,Plant B,M-05,401.847983182761
2026-01-23,Plant C,M-01,635.9196240426926
2026-01-23,Plant C,M-01,476.4515443449787
2026-01-23,Plant C,M-01,414.9257713554318
2026-01-23,Plant C,M-02,500.0021306274583
2026-01-23,Plant C,M-02,353.4137582069827
2026-01-23,Plant C,M-02,466.6645323997578
2026-01-23,Plant C,M-03,796.8784509904821
2026-01-23,Plant C,M-03,577.8725958619993
2026-01-23,Plant C,M-03,464.8173313925443
2026-01-23,Plant C,M-04,519.0320537589458
2026-01-23,Plant C,M-04,443.47673051360226
2026-01-23,Plant C,M-04,343.5829383785263
2026-01-23,Plant C,M-05,645.3536650856333
2026-01-23,Plant C,M-05,377.0345473424222
2026-01-23,Plant C,M-05,383.0721103909444
2026-01-24,Plant A,M-01,463.2755661003538
2026-01-24,Plant A,M-01,624.9760640226598
2026-01-24,Plant A,M-01,470.66359883211476
2026-01-24,Plant A,M-02,456.1198359343038
2026-01-24,Plant A,M-02,361.88007372141305
2026-01-24,Plant A,M-02,520.2795281431304
2026-01-24,Plant A,M-03,680.5483540072291
2026-01-24,Plant A,M-03,632.8622254905563
2026-01-24,Plant A,M-03,621.7260389547383
2026-01-24,Plant A,M-04,418.8067184129029
2026-01-24,Plant A,M-04,436.2421290665002
2026-01-24,Plant A,M-04,353.6342064307664
2026-01-24,Plant A,M-05,453.08914868614096
2026-01-24,Plant A,M-05,366.3051330167209
2026-01-24,Plant A,M-05,378.66259342503065
2026-01-24,Plant B,M-01,612.2585799670856
2026-01-24,Plant B,M-01,406.54769757041964
2026-01-24,Plant B,M-01,557.5550208432309
2026-01-24,Plant B,M-02,478.0809045351246
2026-01-24,Plant B,M-02,527.0177886711455
2026-01-24,Plant B,M-02,546.9558300271295
2026-01-24,Plant B,M-03,743.8277385085947
2026-01-24,Plant B,M-03,482.35867443046084
2026-01-24,Plant B,M-03,480.44815649698955
2026-01-24,Plant B,M-04,381.881100196441
2026-01-24,Plant B,M-04,457.55077373133724
2026-01-24,Plant B,M-04,308.40556561641444
2026-01-24,Plant B,M-05,564.4996480822779
2026-01-24,Plant B,M-05,522.9858773452311
2026-01-24,Plant B,M-05,327.52329997248296
2026-01-24,Plant C,M-01,548.3970959498396
2026-01-24,Plant C,M-01,379.20765730986096
